Sr. No,Semester,Course Code,Course Title,Credit Hours,Grade,Grade Point,SGPA,CGPA,Warning
33,Fall,CL118,Programming Fundamentals - Lab,1,B,3,1.57,1.57,0
33,Fall,SS101,English Language,3,B-,2.67,1.57,1.57,0
33,Spring,CS118,Programming Fundamentals,3,C,2,2.94,2.7,0
33,Spring,MT104,Linear Algebra,3,A-,3.67,2.94,2.7,0
33,Spring,CL118,Programming Fundamentals - Lab,1,B,3,2.94,2.7,0
33,Spring,MT119,Calculus and Analytical Geometry,3,A-,3.67,2.94,2.7,0
33,Spring,EE227,Digital Logic Design,3,B-,2.67,2.94,2.7,0
33,Spring,SS122,English Composition,3,B-,2.67,2.94,2.7,0
33,Spring,EL227,Digital Logic Design - Lab,1,B,3,2.94,2.7,0
33,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
33,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
33,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
33,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
33,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
33,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
33,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
33,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
33,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
33,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
33,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
33,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
34,Fall,SL101,English Language Lab,1,A-,3.67,3.23,3.23,0
34,Fall,EE182,Basic Electronics,3,B+,3.33,3.23,3.23,0
34,Fall,MT119,Calculus and Analytical Geometry,3,C+,2.33,3.23,3.23,0
34,Fall,CS118,Programming Fundamentals,3,B+,3.33,3.23,3.23,0
34,Fall,MT104,Linear Algebra,3,B,3,3.23,3.23,0
34,Fall,CL118,Programming Fundamentals - Lab,1,B+,3.33,3.23,3.23,0
34,Fall,SS101,English Language,3,A+,4,3.23,3.23,0
34,Fall,CS201,Data Structures,3,B-,2.67,2.36,2.83,0
34,Spring,EL227,Digital Logic Design - Lab,1,B+,3.33,2.33,2.78,0
34,Spring,SS113,Pakistan Studies,3,B,3,2.33,2.78,0
34,Spring,CS217,Computer Programming,3,C-,1.67,2.33,2.78,0
34,Spring,MT224,Differential Equations (Cal II),3,C-,1.67,2.33,2.78,0
34,Spring,SS122,English Composition,3,A-,3.67,2.33,2.78,0
34,Spring,EE227,Digital Logic Design,3,D+,1.33,2.33,2.78,0
34,Spring,CL217,Computer Programming Lab,1,C+,2.33,2.33,2.78,0
34,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
34,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
34,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
34,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
34,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
34,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
34,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
35,Fall,SS101,English Language,3,B,3,1.25,1.25,0
35,Fall,CS118,Programming Fundamentals,3,D+,1.33,1.25,1.25,0
35,Fall,EE182,Basic Electronics,3,D+,1.33,1.25,1.25,0
35,Fall,CL118,Programming Fundamentals - Lab,1,D,1,1.25,1.25,0
35,Fall,SL101,English Language Lab,1,B+,3.33,1.25,1.25,0
35,Fall,MT104,Linear Algebra,3,FA,0,1.25,1.25,0
35,Fall,MT119,Calculus and Analytical Geometry,3,FA,0,1.25,1.25,0
35,Spring,CS217,Computer Programming,3,D+,1.33,1.13,1.5,0
35,Spring,SS122,English Composition,3,B,3,1.13,1.5,0
35,Spring,CL217,Computer Programming Lab,1,C-,1.67,1.13,1.5,0
35,Spring,MT119,Calculus and Analytical Geometry,3,FA,0,1.13,1.5,0
35,Spring,MT104,Linear Algebra,3,FA,0,1.13,1.5,0
35,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
35,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
35,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
35,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
35,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
35,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
35,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
35,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
35,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
35,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
35,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
35,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
36,Fall,SL101,English Language Lab,1,A,4,2.25,2.25,0
36,Fall,EE182,Basic Electronics,3,D+,1.33,2.25,2.25,0
36,Fall,MT104,Linear Algebra,3,D+,1.33,2.25,2.25,0
36,Fall,CS118,Programming Fundamentals,3,B,3,2.25,2.25,0
36,Fall,SS101,English Language,3,A-,3.67,2.25,2.25,0
36,Fall,MT119,Calculus and Analytical Geometry,3,D,1,2.25,2.25,0
36,Fall,CL118,Programming Fundamentals - Lab,1,B+,3.33,2.25,2.25,0
36,Fall,CS201,Data Structures,3,C+,2.33,2.54,2.5,0
36,Spring,CS217,Computer Programming,3,F,0,1.84,2.15,0
36,Spring,CL217,Computer Programming Lab,1,D+,1.33,1.84,2.15,0
36,Spring,EL227,Digital Logic Design - Lab,1,C,2,1.84,2.15,0
36,Spring,MT119,Calculus and Analytical Geometry,3,C,2,1.84,2.15,0
36,Spring,SS113,Pakistan Studies,3,A-,3.67,1.84,2.15,0
36,Spring,EE227,Digital Logic Design,3,D,1,1.84,2.15,0
36,Spring,SS122,English Composition,3,B-,2.67,1.84,2.15,0
36,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
36,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
36,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
36,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
36,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
36,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
36,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
36,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
37,Fall,MT119,Calculus and Analytical Geometry,3,F,0,0.8,0.8,0
37,Fall,SL101,English Language Lab,1,A-,3.67,0.8,0.8,0
37,Fall,CL118,Programming Fundamentals - Lab,1,F,0,0.8,0.8,0
37,Fall,EE182,Basic Electronics,3,F,0,0.8,0.8,0
37,Fall,SS101,English Language,3,B+,3.33,0.8,0.8,0
37,Fall,MT104,Linear Algebra,3,F,0,0.8,0.8,0
37,Fall,CS118,Programming Fundamentals,3,F,0,0.8,0.8,0
37,Spring,MT119,Calculus and Analytical Geometry,3,D+,1.33,1.94,2.23,0
37,Spring,SS122,English Composition,3,A-,3.67,1.94,2.23,0
37,Spring,CL118,Programming Fundamentals - Lab,1,B,3,1.94,2.23,0
37,Spring,MT104,Linear Algebra,3,F,0,1.94,2.23,0
37,Spring,CS118,Programming Fundamentals,3,C-,1.67,1.94,2.23,0
37,Spring,EE182,Basic Electronics,3,B-,2.67,1.94,2.23,0
37,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
37,Unknown,EE227,Digital Logic Design,3,UK,-1,0,0,0
37,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
37,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
37,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
37,Unknown,EL227,Digital Logic Design - Lab,1,UK,-1,0,0,0
37,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
37,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
37,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
37,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
37,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
37,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
37,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
37,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
38,Fall,MT119,Calculus and Analytical Geometry,3,C+,2.33,1.61,1.61,0
38,Fall,EE182,Basic Electronics,3,D+,1.33,1.61,1.61,0
38,Fall,MT104,Linear Algebra,3,D+,1.33,1.61,1.61,0
38,Fall,SL101,English Language Lab,1,B+,3.33,1.61,1.61,0
38,Fall,CS118,Programming Fundamentals,3,F,0,1.61,1.61,0
38,Fall,CL118,Programming Fundamentals - Lab,1,F,0,1.61,1.61,0
38,Fall,SS101,English Language,3,B,3,1.61,1.61,0
38,Spring,CS118,Programming Fundamentals,3,F,0,1.31,1.69,0
38,Spring,EE227,Digital Logic Design,3,C,2,1.31,1.69,0
38,Spring,CL118,Programming Fundamentals - Lab,1,F,0,1.31,1.69,0
38,Spring,EL227,Digital Logic Design - Lab,1,B+,3.33,1.31,1.69,0
38,Spring,SS122,English Composition,3,C,2,1.31,1.69,0
38,Spring,MT224,Differential Equations (Cal II),3,D,1,1.31,1.69,0
38,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
38,Unknown,SS111,Islamic and Religious Studies,3,UK,-1,0,0,0
38,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
38,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
38,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
38,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
38,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
38,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
38,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
38,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
38,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
39,Fall,EE182,Basic Electronics,3,D+,1.33,1.12,1.12,0
39,Fall,CS118,Programming Fundamentals,3,F,0,1.12,1.12,0
39,Fall,SL101,English Language Lab,1,D,1,1.12,1.12,0
39,Fall,SS101,English Language,3,C-,1.67,1.12,1.12,0
39,Fall,MT104,Linear Algebra,3,C-,1.67,1.12,1.12,0
39,Fall,MT119,Calculus and Analytical Geometry,3,D,1,1.12,1.12,0
39,Fall,CL118,Programming Fundamentals - Lab,1,D,1,1.12,1.12,0
39,Spring,EE227,Digital Logic Design,3,C-,1.67,2.07,1.74,0
39,Spring,SS122,English Composition,3,D,1,2.07,1.74,0
39,Spring,EL227,Digital Logic Design - Lab,1,C,2,2.07,1.74,0
39,Spring,SS111,Islamic and Religious Studies,3,C+,2.33,2.07,1.74,0
39,Spring,CS118,Programming Fundamentals,3,B-,2.67,2.07,1.74,0
39,Spring,CL118,Programming Fundamentals - Lab,1,A,4,2.07,1.74,0
39,Unknown,CS201,Data Structures,3,UK,-1,0,0,0
39,Unknown,MT224,Differential Equations (Cal II),3,UK,-1,0,0,0
39,Unknown,CS217,Computer Programming,3,UK,-1,0,0,0
39,Unknown,CL217,Computer Programming Lab,1,UK,-1,0,0,0
39,Unknown,SS113,Pakistan Studies,3,UK,-1,0,0,0
39,Unknown,SL150,English Composition and Comprehension - Lab,1,UK,-1,0,0,0
39,Unknown,CL117,Intro to Info. and Comm. Technologies,1,UK,-1,0,0,0
39,Unknown,SS150,English Composition and Comprehension,2,UK,-1,0,0,0
39,Unknown,EE117,Applied Physics,3,UK,-1,0,0,0
39,Unknown,SS152,Communication & Presentation Skills,2,UK,-1,0,0,0
39,Unknown,SL152,Communication & Presentation Skills - Lab,1,UK,-1,0,0,0
40,Fall,SL101,English Language Lab,1,L1,0,0,0,1
